Date,Open_T0,High_T0,Low_T0,Close_T0,AdjClose_T0,IncClose_T10,Increase,Volume_T0,Day,Month,Week,Open_S1,High_S1,Low_S1,Close_S1,AdjClose_S1,Volume_S1,Open_S2,High_S2,Low_S2,Close_S2,AdjClose_S2,Volume_S2,Open_S3,High_S3,Low_S3,Close_S3,AdjClose_S3,Volume_S3,Open_C1,High_C1,Low_C1,Close_C1,AdjClose_C1,Volume_C1,Open_C2,High_C2,Low_C2,Close_C2,AdjClose_C2,Volume_C2,Open_C3,High_C3,Low_C3,Close_C3,AdjClose_C3,Volume_C3
2018-08-31,608.200012,614.5,599.099976,600.5,585.202148,0.9870962829,0,8633354,Mon,8,35,259,268.200012,258.200012,267.100006,267.100006,834884,881,894.799988,877.099976,891.900024,883.7547,1677232,333.079987,339.049011,332.617004,334.820007,320.005188,37371,399,403.299988,392.600006,396.350006,384.15451,8642458,221.899994,225.399994,217.25,220.75,220.75,10164880,80.599998,81.300003,79.150002,79.849998,78.596466,9919717
2018-09-03,603,609.950012,598,600.75,585.445801,1.00041632,1,5479133,Tue,9,36,271.700012,273,265.450012,266.700012,266.700012,1083047,896.849976,921.349976,891.150024,912.75,904.414246,4972521,335.28299,344.313995,334.203003,337.618011,322.679382,172356,399.299988,402.5,393.100006,397,384.784515,5615281,221,224.5,219.300003,220.550003,220.550003,7310760,79.5,81.25,79.199997,79.949997,78.694893,9341685
2018-09-04,600.900024,604.5,590.599976,593.049988,577.941895,0.9871826683,0,6099572,Wed,9,36,270.600006,271.049988,260.649994,262.049988,262.049988,1025120,917,928.400024,877.099976,880.900024,872.855164,3880086,338.256012,338.256012,327.990997,329.731995,315.142303,133723,399.600006,399.600006,386.5,390.850006,378.82373,6611358,221.600006,223,209.100006,210.25,210.25,10609823,80.199997,80.550003,75.599998,76.199997,75.003761,10776691
2018-09-05,590,597,581.200012,594.400024,579.257568,1.002276429,1,5791157,Thu,9,36,260,270.649994,255.449997,265.549988,265.549988,1120294,875.099976,882.400024,851.650024,863.900024,856.010437,2990706,327.770996,329.753998,323.563995,326.229004,311.794312,79670,387,401.75,387,398.350006,386.092957,7677886,209.75,212.800003,203.050003,211.800003,211.800003,10287526,76,76.800003,73.599998,76.349998,75.151413,14563332
2018-09-06,598,607.799988,594.5,600.299988,585.007202,1.009925915,1,6689716,Fri,9,36,271,272,264.049988,269.950012,269.950012,1168857,871,883.5,858.099976,867.150024,859.230713,2399973,328.145996,334.225006,324.951996,327.463013,312.973694,96236,404,404.100006,396.049988,398.799988,386.529114,5215140,212.949997,215.899994,210.199997,211.899994,211.899994,6238449,77.199997,77.599998,75.650002,76.599998,75.397484,6541395
2018-09-07,602.299988,622,597.049988,619.150024,603.377075,1.031401027,1,9445836,Mon,9,36,270.799988,279.950012,269.200012,277.5,277.5,2165591,871,876,861.049988,867.450012,859.527954,1297983,328.585999,336.934998,325.523987,335.437012,320.594879,312637,398.75,409.899994,395,406.600006,394.089111,7367573,212.399994,221,208.75,219.850006,219.850006,11323476,76.849998,78.949997,76.099998,78.150002,76.923157,7892140
2018-09-10,619.950012,625,611.25,613.650024,598.017151,0.9911168541,0,6284258,Tue,9,37,276.299988,282,272,275.549988,275.549988,2087453,864,868,850,857.549988,849.718384,1576682,334.533997,336.362,328.388,329.247009,314.678772,34786,411.399994,414.950012,399,401.200012,388.855255,8882946,222.949997,226.800003,216.75,219,219,11304812,78.699997,79,76.5,76.75,75.545128,9701458
2018-09-11,615.349976,617,588.349976,592.099976,577.016113,0.964882185,0,8111172,Wed,9,37,277.399994,278.850006,266,267.200012,267.200012,726352,860,860.900024,815.799988,820.75,813.254456,4918816,328.123993,329.644012,324.003998,325.26001,310.868195,93026,403.899994,403.899994,392.350006,395.200012,383.039886,7125022,219.550003,227.899994,215.199997,216.949997,216.949997,17531674,76.900002,77.25,74.199997,74.5,73.330452,8272862
2018-09-12,592.5,607.200012,583.099976,605.549988,590.123474,1.022715779,1,8566384,Thu,9,37,269.799988,269.799988,259,262.649994,262.649994,1366439,817,838.349976,790.150024,826.450012,818.902405,6728840,323.144989,331.252014,319.401001,329.46701,314.889038,48646,395.100006,400.899994,388.049988,399.75,387.44989,6287959,216.949997,225.899994,210.550003,224.399994,224.399994,15017449,75,75.5,72.650002,74.949997,73.773384,10997233
2018-09-14,611.599976,620.5,610,615,599.332764,1.015605668,1,7975559,Fri,9,37,265.149994,269.299988,263.350006,266.450012,266.450012,707305,838,852,829.25,842.599976,834.904907,3329172,332.595001,332.72699,326.735992,329.445007,314.868011,49831,402.200012,412.350006,402.200012,408.100006,395.542969,6622300,228.100006,238.399994,228.100006,233.449997,233.449997,19606130,75.900002,78.25,75.650002,77.699997,76.480217,12672902
2018-09-17,610,624.400024,605.549988,616.400024,600.697083,1.002276462,1,7183891,Mon,9,38,264.700012,264.700012,259.5,260.200012,260.200012,684453,834.799988,838,816.700012,823.450012,815.92981,2843632,328.212006,335.700989,326.955994,330.391998,315.773102,60590,407,416.399994,403.149994,411.850006,399.177582,6327429,231.949997,241.449997,229.399994,237.850006,237.850006,15435176,77.050003,78.849998,76.099998,78.099998,76.87394,8056833
2018-09-18,618,624.549988,609.299988,612.75,597.140076,0.9940784817,0,7828063,Tue,9,38,258.200012,259.649994,250.699997,251.449997,251.449997,1038105,819,843.950012,818.650024,824.900024,817.366577,3331397,330.613007,331.691986,323.234009,325.833008,311.415833,192794,412.75,415.700012,404.700012,407.149994,394.622192,5226145,237.800003,243.649994,227.75,229.350006,229.350006,15047108,78.25,79,75.5,76,74.806908,6930620
2018-09-19,618,630.799988,617.400024,621.200012,605.374817,1.013790309,1,10134627,Wed,9,38,252.399994,255.149994,251.149994,252.699997,252.699997,631766,812.5,829.799988,786.099976,823.599976,816.07843,5347338,326.009003,328.851013,323.806,325.678986,311.268616,45073,410.100006,423.75,410.100006,417.049988,404.21756,8654507,231.649994,237.75,228.199997,232.399994,232.399994,12501202,76.599998,79.400002,76.199997,77.25,76.037285,12159197
2018-09-21,630,647.599976,584.299988,625.150024,609.224182,1.00635868,1,22977379,Thu,9,38,254.75,257.700012,229.050003,250.199997,250.199997,1552086,834.200012,836.650024,779.200012,800.599976,793.288452,4259892,325.678986,326.890015,299.444,323.828003,309.499542,343537,420.25,427.549988,389.299988,408,395.446014,10218645,236.300003,246.449997,217.300003,235,235,25071039,78,80.699997,70.5,76,74.806908,23483890
2018-09-24,618.900024,626.25,595.650024,607.700012,592.21875,0.9720866811,0,11242914,Fri,9,39,251.800003,251.800003,239.350006,240.25,240.25,897977,801.799988,805,773.349976,791.099976,783.875183,3244812,321.779999,321.779999,309.972992,311.161987,297.393951,43150,414,414,397.100006,400.450012,388.128357,7568416,236,236.199997,220.199997,223.649994,223.649994,12572765,76,76.75,72.900002,73.300003,72.149292,8866200
2018-09-25,609,609,575,601,585.689392,0.9889748036,0,10985624,Mon,9,39,240,243.399994,235.399994,240.899994,240.899994,1033377,791,814.299988,778.150024,796.849976,789.572754,3150095,312.791992,317.088013,303.980988,313.431,299.562561,80106,398,407,389,403.649994,391.229858,6963000,222,227.899994,213.699997,225.649994,225.649994,12694193,73.5,75.400002,72.300003,75,73.822601,13521954
2018-09-26,605,614.150024,598,608.900024,593.388184,1.013144799,1,8647720,Tue,9,39,242,244,229.800003,233.300003,233.300003,3202783,812,820,802.150024,814.700012,807.259705,4080359,313.915985,313.915985,306.359985,307.967987,294.341278,42826,407,411.75,401,408.100006,395.542969,3317487,227.649994,233.300003,223.449997,230.800003,230.800003,10164843,75.900002,77.050003,74.849998,76.199997,75.003761,9448536
2018-09-27,611.200012,620.75,607.400024,611.549988,595.970642,1.004352051,1,8239542,Wed,9,39,235.100006,236.800003,223.5,225.550003,225.550003,1699432,833.599976,843.650024,815.5,821.450012,813.948059,7668506,307.065002,307.329987,298.915009,301.096008,287.773376,111449,409.850006,412.5,395.799988,400.299988,387.982941,25412558,231,232.899994,221.550003,223.600006,223.600006,7401920,76.5,76.75,73.900002,74.199997,73.035156,10716532
2018-09-28,612,612,575,581.25,566.442566,0.9504537837,0,13027007,Mon,9,39,228,230.600006,219.649994,223.449997,223.449997,987322,823.099976,831.150024,794.349976,805.599976,798.242798,3145969,312.791992,312.791992,297.61499,303.871002,290.425568,70890,403.850006,407.950012,374.200012,381.649994,369.90683,13200294,225.600006,227,182.600006,196.350006,196.350006,21535913,74.849998,74.849998,67.800003,68.25,67.178566,18975150
2018-10-01,580,585.799988,557.5,583.200012,568.342896,1.003354859,1,6972949,Tue,10,40,224.300003,230.5,220.050003,229.25,229.25,818192,800,814.400024,782,809.75,802.354919,2445752,308.408997,308.408997,295.743011,303.937012,290.488678,96374,375,386.850006,371.100006,380.850006,369.131439,8910012,192.399994,197.850006,178.550003,193.75,193.75,18245838,68.150002,69.25,64.199997,69,67.916794,14518906
2018-10-03,584,594.400024,576.200012,579.599976,564.834534,0.9938270989,0,7217063,Wed,10,40,230,232.75,226,227.550003,227.550003,732631,811.5,813,791.200012,794.5,787.244202,3478716,302.32901,306.536987,293.011993,295.14801,282.088562,111278,380,387.5,376.649994,383.399994,371.602966,7436585,191.649994,197.800003,184.600006,186.550003,186.550003,13439885,68.849998,71.349998,68,68.949997,67.867577,12102431
2018-10-04,576.75,587.75,570,582.299988,567.465759,1.004658406,1,7629840,Thu,10,40,225,230.649994,221.600006,223.25,223.25,1034983,785,797.5,760.299988,776.700012,769.606812,4579535,292.834991,296.028992,286.799988,290.80899,277.941528,75639,377.899994,386.5,373.299988,377.600006,365.981445,7084897,184.699997,192.850006,183,191.199997,191.199997,11280891,68.800003,71.099998,67.699997,69.25,68.162872,17547538
2018-10-05,580,586,562.299988,568,553.53009,0.975442232,0,7868967,Fri,10,40,223.25,226.449997,215,216.550003,216.550003,1078206,788.25,815.700012,784,792.099976,784.866089,7398167,289.662994,292.747009,284.927002,287.636993,274.909882,63423,375,379.149994,360.399994,366.600006,355.319885,7170165,190,194.449997,169,175.899994,175.899994,12781374,68.150002,69.849998,65.099998,65.900002,64.865463,11808545
2018-10-08,567,569.950012,544,559.799988,545.53894,0.9855633592,0,9171048,Mon,10,41,216.550003,218.949997,208.149994,212.75,212.75,1342852,792,819,774.700012,813.549988,806.120178,3961739,288.562012,292.153015,277.878998,282.790985,270.27829,83357,366,381.799988,357.100006,376.25,364.672943,7787200,172,178,164.350006,174.75,174.75,17526003,65.050003,66.650002,62.549999,64.5,63.487438,13774219
2018-10-09,560,583.900024,554.549988,572.5,557.915466,1.022686696,1,7734434,Tue,10,41,205.800003,206,170.649994,184.25,184.25,13254155,818.950012,820.950012,732.299988,749.5,742.655212,8683946,282.790985,283.473999,274.684998,280.324005,267.920471,46626,379.5,381.799988,363.75,371.399994,359.972198,7572243,176.149994,178.300003,169.350006,175.100006,175.100006,9975787,65.099998,66.349998,61.799999,63.549999,62.552353,22423331
2018-10-10,573.150024,587.799988,573.150024,583.650024,568.781433,1.019476024,1,7153314,Wed,10,41,186,190.800003,185,188.75,188.75,5564134,746,796.349976,740,788.549988,781.348511,7285084,279.309998,290.059998,276.270996,286.799988,274.109894,54384,372,382.75,371.399994,376.799988,365.206024,4070161,175,184.899994,175,181.949997,181.949997,10065146,62.700001,67.400002,62.700001,66.800003,65.751335,11204682
2018-10-11,557,564,549.049988,555.150024,541.007446,0.9511693672,0,10401643,Thu,10,41,184.75,187.75,178.100006,182.75,182.75,2259913,764,798,754.549988,778.900024,771.786682,3766505,283.716003,285.984985,274.684998,279.993011,267.604126,117480,370,372.75,354.850006,361.700012,350.570679,6973280,172.800003,175.649994,164.449997,166.800003,166.800003,13701423,65,66.599998,63.799999,64.900002,63.881161,10606784
2018-10-12,560.799988,578.799988,558.099976,576.5,561.813538,1.03845803,1,5733407,Fri,10,41,186,188.199997,182.75,183.399994,183.399994,1773056,784,809.75,777.099976,805.150024,797.796936,4322158,281.072998,290.368011,281.072998,288.803986,276.025238,44013,365,381.25,363.350006,379.700012,368.016815,4970667,169.100006,180.350006,169.100006,178.399994,178.399994,13339907,65.5,67.199997,65.050003,66.550003,65.505257,14456332
2018-10-15,578.25,579.450012,566.5,570,555.479126,0.988725065,0,4100183,Mon,10,42,185.699997,186.350006,182.800003,184.300003,184.300003,1182544,805.200012,812,788.75,807.200012,799.828186,2234430,292.967987,292.967987,282.415985,286.734009,274.046844,56152,380.649994,381.100006,372.600006,376.799988,365.206024,2563605,178,182.199997,173.149994,178.399994,178.399994,10690975,66.550003,67.5,65.400002,67.050003,65.997414,7867758
2018-10-16,571.099976,584,569.599976,572.799988,558.207764,1.00491226,1,5660568,Tue,10,42,184.600006,187.199997,184.600006,185.5,185.5,1269499,811,819.650024,808,810.599976,803.197144,2347048,290.765015,302.196991,288.473999,297.416992,284.257141,139954,377,385.200012,369.100006,373.600006,362.104492,5508232,179.899994,183.949997,177.800003,178.899994,178.899994,7767487,67.349998,68.25,67.150002,67.550003,66.489563,4844056
2018-10-17,578.049988,579.5,552.099976,554.650024,540.520203,0.9683136097,0,5020576,Wed,10,42,188.399994,188.800003,177.949997,179.199997,179.199997,1972906,817.099976,823.299988,792.549988,800.099976,792.79303,2975579,296.492004,302.32901,292.725006,295.434998,282.362854,141016,376.899994,378.450012,359.149994,361.649994,350.522186,4061725,182,182.5,168,168.550003,168.550003,10926989,68.449997,68.699997,65,65.349998,64.324097,7246190
2018-10-19,553,562.599976,545,554.950012,540.812561,1.00054086,1,7718196,Thu,10,42,179.25,180,174.25,174.800003,174.800003,1322998,810,810,782.5,788.700012,781.497192,2892515,295.434998,297.372986,288.143005,296.006989,282.909515,36143,357.75,370.450012,354.600006,363.5,352.315277,6479303,167,170.399994,161.399994,166.25,166.25,11564909,65.300003,66.5,64.550003,65.400002,64.373314,7536449
2018-10-22,559,561.200012,541.549988,544.75,530.872375,0.9816199445,0,5101951,Fri,10,43,176.800003,176.949997,170,170.550003,170.550003,1638539,793.400024,795.900024,773.200012,774.799988,767.72406,2766247,296.712006,301.690002,292.041992,294.532013,281.499817,74815,367,368.850006,353.299988,355.100006,344.173737,5271275,169,172,164.100006,168.5,168.5,8888072,65.800003,66.199997,63.849998,64.349998,63.339794,6162558
2018-10-23,540,550,535.150024,545.599976,531.700684,1.001560305,1,4634688,Mon,10,43,170,175.699997,169.800003,170.649994,170.649994,1582606,771.900024,787,766.150024,778.200012,771.093079,2239883,295.126007,297.372986,291.778015,295.743011,282.657227,67104,353.799988,355.850006,343.25,347.5,336.807587,4807256,166.699997,170.899994,165,170,170,8952564,63.5,64.75,62.450001,64.150002,63.142937,5594547
2018-10-24,552,554.599976,541.400024,550.049988,536.037354,1.008156181,1,4219617,Tue,10,43,172.550003,175.100006,169.100006,170.550003,170.550003,1729054,785.349976,794.799988,772.25,791.599976,784.370605,2060580,297.372986,299.334015,292.130005,293.826996,280.825989,130459,351.049988,354.149994,345.549988,351.950012,341.120697,3260414,172,173.75,160.199997,163.199997,163.199997,13456888,64.949997,65.300003,63.799999,64.849998,63.831944,5049788
2018-10-25,544.700012,550.599976,540,545.75,531.846924,0.9921825505,0,4467859,Wed,10,43,168.300003,169.5,164.550003,165.399994,165.399994,1519716,785,796,777.799988,791.25,784.023865,1681346,288.165985,299.971985,288.165985,292.946014,279.983978,86750,349,355.200012,343.5,353.399994,342.526031,4891650,162,165.949997,158.800003,162.25,162.25,9969835,63.950001,64.849998,62.349998,62.900002,61.91256,6817127
2018-10-26,547.599976,561.599976,541.099976,551.549988,537.499146,1.010627555,1,6099413,Mon,10,43,166.100006,172.800003,165.800003,168.850006,168.850006,2124217,790,820,786.650024,806.900024,799.531006,3738778,293.253998,296.910004,287.923004,294.993988,281.941345,82991,355.799988,355.950012,333.049988,337.450012,327.066833,7853276,162.100006,164.649994,157,161.100006,161.100006,9242298,63,64,61.799999,63.200001,62.207848,6647607
2018-10-29,556.5,575.5,552.299988,573.700012,559.0849,1.040159595,1,5738313,Tue,10,44,169.100006,176.449997,167.949997,175.350006,175.350006,1362233,813,834.450012,807.650024,829.75,822.172302,2473393,295.919006,303.144012,294.200989,301.536011,288.193909,57219,338,341.25,329.200012,340,329.538361,4778923,161.75,170.699997,161.399994,169.550003,169.550003,7000326,63.25,65.599998,63.049999,64.949997,63.93037,5444882
2018-10-30,571.25,572,563.099976,564.5,550.119263,0.9839637235,0,4015319,Wed,10,44,177.699997,181.449997,176,177.300003,177.300003,1554415,829,841.400024,819.400024,830.5,822.915405,1876874,303.959015,304.312012,297.042999,300.104004,286.825256,55830,338.299988,341.799988,333.600006,335.799988,325.46759,3197919,169,175.5,167.850006,170.149994,170.149994,6909915,64.900002,66,64.349998,65.349998,64.324097,4726655
2018-10-31,554.950012,557.799988,529.349976,553.849976,539.74054,0.9811337042,0,14070333,Thu,10,44,178.399994,179.699997,173.5,178.649994,178.649994,1554149,837.5,847.900024,818.5,844.599976,836.886597,2435865,303.475006,303.760986,295.786987,301.97699,288.615356,51020,336.950012,341.899994,326.5,339.399994,328.956818,4571617,171.199997,172.5,165.149994,171.350006,171.350006,8033896,65.75,66,63.299999,64.449997,63.438221,9724401
2018-11-01,555.799988,563.900024,554,556.599976,542.420471,1.004965244,1,5469057,Fri,11,44,179.199997,186.050003,177.399994,178.75,178.75,3369177,844.599976,862.900024,834.400024,854.450012,846.646729,2485725,301.998993,305.743988,299.575989,302.769989,289.373291,58971,340.600006,346.5,338.049988,342.75,332.203735,3486300,171.5,177.050003,170.899994,175.149994,175.149994,8305748,64.900002,67.5,64.650002,67.150002,66.09584,9616801
2018-11-02,561,582.400024,560.650024,574.049988,559.425964,1.031351083,1,7979457,Mon,11,44,181.5,191.399994,181,190,190,5190143,860,884,857.900024,871,863.045532,3078543,305.743988,313.674011,303.980988,306.536987,292.973602,94259,346.200012,357,345.100006,352.799988,341.944489,4287077,177.399994,189.399994,175.649994,184.800003,184.800003,14936377,67.949997,71.099998,67.300003,69.550003,68.458168,14945941
